Name,Win %,patch
KatarinaKatarina,50.00%,11.09
KayleKayle,50.00%,11.09
KennenKennen,50.00%,11.09
LuxLux,50.00%,11.09
MalzaharMalzahar,50.00%,11.09
MaokaiMaokai,50.00%,11.09
Master YiMaster Yi,50.00%,11.09
Miss FortuneMiss Fortune,50.00%,11.09
MordekaiserMordekaiser,50.00%,11.09
NamiNami,50.00%,11.09
NasusNasus,50.00%,11.09
NunuNunu,50.00%,11.09
PantheonPantheon,50.00%,11.09
PoppyPoppy,50.00%,11.09
QuinnQuinn,50.00%,11.09
RammusRammus,50.00%,11.09
RengarRengar,50.00%,11.09
RivenRiven,50.00%,11.09
SejuaniSejuani,50.00%,11.09
ShacoShaco,50.00%,11.09
ShyvanaShyvana,50.00%,11.09
SingedSinged,50.00%,11.09
SivirSivir,50.00%,11.09
SkarnerSkarner,50.00%,11.09
SonaSona,50.00%,11.09
SorakaSoraka,50.00%,11.09
SwainSwain,50.00%,11.09
TalonTalon,50.00%,11.09
TaricTaric,50.00%,11.09
TeemoTeemo,50.00%,11.09
TryndamereTryndamere,50.00%,11.09
TwitchTwitch,50.00%,11.09
VeigarVeigar,50.00%,11.09
ViVi,50.00%,11.09
WarwickWarwick,50.00%,11.09
Xin ZhaoXin Zhao,50.00%,11.09
ZacZac,50.00%,11.09
ZiggsZiggs,50.00%,11.09
ZileanZilean,50.00%,11.09
ZyraZyra,50.00%,11.09
Rek'SaiRek'Sai,50.00%,11.09
Vel'KozVel'Koz,50.00%,11.09
BardBard,50.00%,11.09
EkkoEkko,50.00%,11.09
IllaoiIllaoi,50.00%,11.09
Aurelion SolAurelion Sol,50.00%,11.09
TaliyahTaliyah,50.00%,11.09
KledKled,50.00%,11.09
IvernIvern,50.00%,11.09
KaynKayn,50.00%,11.09
PykePyke,50.00%,11.09
NeekoNeeko,50.00%,11.09
YuumiYuumi,50.00%,11.09
SeraphineSeraphine,50.00%,11.09
ViegoViego,50.00%,11.09
GwenGwen,50.00%,11.09
AkshanAkshan,50.00%,11.09
VexVex,50.00%,11.09
ZeriZeri,50.00%,11.09
Renata GlascRenata Glasc,50.00%,11.09
Bel'VethBel'Veth,50.00%,11.09
NilahNilah,50.00%,11.09
K'SanteK'Sante,50.00%,11.09
RenektonRenekton,61.00%,11.1
GwenGwen,42.00%,11.1
Lee SinLee Sin,55.00%,11.1
RumbleRumble,50.00%,11.1
ThreshThresh,38.00%,11.1
VarusVarus,62.00%,11.1
UdyrUdyr,46.00%,11.1
LeonaLeona,62.00%,11.1
LucianLucian,42.00%,11.1
MorganaMorgana,42.00%,11.1
Kai'SaKai'Sa,52.00%,11.1
NautilusNautilus,56.00%,11.1
TristanaTristana,38.00%,11.1
NocturneNocturne,47.00%,11.1
OriannaOrianna,47.00%,11.1
JayceJayce,50.00%,11.1
JinxJinx,35.00%,11.1
SettSett,43.00%,11.1
KarmaKarma,43.00%,11.1
BraumBraum,40.00%,11.1
GnarGnar,60.00%,11.1
SionSion,42.00%,11.1
ViktorViktor,36.00%,11.1
Xin ZhaoXin Zhao,63.00%,11.1
Kog'MawKog'Maw,50.00%,11.1
AlistarAlistar,50.00%,11.1
NidaleeNidalee,50.00%,11.1
ViegoViego,50.00%,11.1
MalphiteMalphite,50.00%,11.1
Tahm KenchTahm Kench,43.00%,11.1
AkaliAkali,38.00%,11.1
EzrealEzreal,50.00%,11.1
LuluLulu,50.00%,11.1
SennaSenna,50.00%,11.1
WukongWukong,43.00%,11.1
SylasSylas,50.00%,11.1
SeraphineSeraphine,60.00%,11.1
SyndraSyndra,50.00%,11.1
ZoeZoe,50.00%,11.1
GalioGalio,50.00%,11.1
VolibearVolibear,50.00%,11.1
CamilleCamille,50.00%,11.1
YoneYone,60.00%,11.1
RellRell,50.00%,11.1
GangplankGangplank,50.00%,11.1
RakanRakan,57.00%,11.1
OrnnOrnn,50.00%,11.1
AatroxAatrox,50.00%,11.1
OlafOlaf,50.00%,11.1
Twisted FateTwisted Fate,50.00%,11.1
ZacZac,50.00%,11.1
LilliaLillia,50.00%,11.1
AhriAhri,50.00%,11.1
AsheAshe,50.00%,11.1
GragasGragas,50.00%,11.1
RyzeRyze,50.00%,11.1
ApheliosAphelios,50.00%,11.1
CassiopeiaCassiopeia,50.00%,11.1
Kha'ZixKha'Zix,50.00%,11.1
RivenRiven,50.00%,11.1
SivirSivir,50.00%,11.1
UrgotUrgot,50.00%,11.1
XerathXerath,50.00%,11.1
YasuoYasuo,50.00%,11.1
KalistaKalista,50.00%,11.1
KindredKindred,50.00%,11.1
XayahXayah,50.00%,11.1
DianaDiana,50.00%,11.1
KassadinKassadin,50.00%,11.1
TryndamereTryndamere,50.00%,11.1
ZedZed,50.00%,11.1
IvernIvern,50.00%,11.1
AnnieAnnie,50.00%,11.1
DariusDarius,50.00%,11.1
HeimerdingerHeimerdinger,50.00%,11.1
IreliaIrelia,50.00%,11.1
KarthusKarthus,50.00%,11.1
KatarinaKatarina,50.00%,11.1
NunuNunu,50.00%,11.1
SejuaniSejuani,50.00%,11.1
SkarnerSkarner,50.00%,11.1
ZiggsZiggs,50.00%,11.1
EkkoEkko,50.00%,11.1
JhinJhin,50.00%,11.1
KaynKayn,50.00%,11.1
YuumiYuumi,50.00%,11.1
SamiraSamira,50.00%,11.1
Cho'GathCho'Gath,50.00%,11.1
DravenDraven,50.00%,11.1
FiddlesticksFiddlesticks,50.00%,11.1
JaxJax,50.00%,11.1
KayleKayle,50.00%,11.1
LuxLux,50.00%,11.1
MaokaiMaokai,50.00%,11.1
Miss FortuneMiss Fortune,50.00%,11.1
MordekaiserMordekaiser,50.00%,11.1
ShacoShaco,50.00%,11.1
ShenShen,50.00%,11.1
SorakaSoraka,50.00%,11.1
SwainSwain,50.00%,11.1
VayneVayne,50.00%,11.1
ZileanZilean,50.00%,11.1
TaliyahTaliyah,50.00%,11.1
AmumuAmumu,50.00%,11.1
AniviaAnivia,50.00%,11.1
BlitzcrankBlitzcrank,50.00%,11.1
BrandBrand,50.00%,11.1
CaitlynCaitlyn,50.00%,11.1
CorkiCorki,50.00%,11.1
Dr. MundoDr. Mundo,50.00%,11.1
EliseElise,50.00%,11.1
EvelynnEvelynn,50.00%,11.1
FioraFiora,50.00%,11.1
FizzFizz,50.00%,11.1
GarenGaren,50.00%,11.1
GravesGraves,50.00%,11.1
HecarimHecarim,50.00%,11.1
JannaJanna,50.00%,11.1
Jarvan IVJarvan IV,50.00%,11.1
KennenKennen,50.00%,11.1
LeBlancLeBlanc,50.00%,11.1
LissandraLissandra,50.00%,11.1
MalzaharMalzahar,50.00%,11.1
Master YiMaster Yi,50.00%,11.1
NamiNami,50.00%,11.1
NasusNasus,50.00%,11.1
PantheonPantheon,50.00%,11.1
PoppyPoppy,50.00%,11.1
QuinnQuinn,50.00%,11.1
RammusRammus,50.00%,11.1
RengarRengar,50.00%,11.1
ShyvanaShyvana,50.00%,11.1
SingedSinged,50.00%,11.1
SonaSona,50.00%,11.1
TalonTalon,50.00%,11.1
TaricTaric,50.00%,11.1
TeemoTeemo,50.00%,11.1
TrundleTrundle,50.00%,11.1
TwitchTwitch,50.00%,11.1
VeigarVeigar,50.00%,11.1
ViVi,50.00%,11.1
VladimirVladimir,50.00%,11.1
WarwickWarwick,50.00%,11.1
YorickYorick,50.00%,11.1
ZyraZyra,50.00%,11.1
AzirAzir,50.00%,11.1
Rek'SaiRek'Sai,50.00%,11.1
Vel'KozVel'Koz,50.00%,11.1
BardBard,50.00%,11.1
IllaoiIllaoi,50.00%,11.1
Aurelion SolAurelion Sol,50.00%,11.1
KledKled,50.00%,11.1
PykePyke,50.00%,11.1
NeekoNeeko,50.00%,11.1
QiyanaQiyana,50.00%,11.1
AkshanAkshan,50.00%,11.1
VexVex,50.00%,11.1
ZeriZeri,50.00%,11.1
Renata GlascRenata Glasc,50.00%,11.1
Bel'VethBel'Veth,50.00%,11.1
NilahNilah,50.00%,11.1
K'SanteK'Sante,50.00%,11.1
RenektonRenekton,42.00%,11.11
RumbleRumble,50.00%,11.11
Lee SinLee Sin,52.00%,11.11
GwenGwen,57.00%,11.11
UdyrUdyr,42.00%,11.11
EzrealEzreal,51.00%,11.11
VarusVarus,52.00%,11.11
NocturneNocturne,43.00%,11.11
KarmaKarma,44.00%,11.11
LucianLucian,43.00%,11.11
SettSett,50.00%,11.11
ThreshThresh,43.00%,11.11
LeonaLeona,54.00%,11.11
NautilusNautilus,48.00%,11.11
Kai'SaKai'Sa,47.00%,11.11
ViegoViego,49.00%,11.11
AkaliAkali,50.00%,11.11
SennaSenna,57.00%,11.11
GnarGnar,52.00%,11.11
JayceJayce,49.00%,11.11
LuluLulu,56.00%,11.11
Xin ZhaoXin Zhao,64.00%,11.11
SylasSylas,46.00%,11.11
TristanaTristana,52.00%,11.11
Tahm KenchTahm Kench,54.00%,11.11
VolibearVolibear,51.00%,11.11
BraumBraum,54.00%,11.11
OriannaOrianna,44.00%,11.11
WukongWukong,57.00%,11.11
DianaDiana,51.00%,11.11
JinxJinx,53.00%,11.11
ZoeZoe,43.00%,11.11
AlistarAlistar,51.00%,11.11
Twisted FateTwisted Fate,57.00%,11.11
NidaleeNidalee,51.00%,11.11
ViktorViktor,53.00%,11.11
KalistaKalista,59.00%,11.11
RellRell,58.00%,11.11
RyzeRyze,50.00%,11.11
RakanRakan,58.00%,11.11
Kog'MawKog'Maw,38.00%,11.11
SeraphineSeraphine,50.00%,11.11
GangplankGangplank,50.00%,11.11
GragasGragas,62.00%,11.11
IreliaIrelia,50.00%,11.11
LeBlancLeBlanc,50.00%,11.11
SyndraSyndra,39.00%,11.11
CamilleCamille,47.00%,11.11
GalioGalio,41.00%,11.11
KindredKindred,36.00%,11.11
AzirAzir,40.00%,11.11
OlafOlaf,45.00%,11.11
LilliaLillia,45.00%,11.11
JhinJhin,42.00%,11.11
KennenKennen,55.00%,11.11
XayahXayah,42.00%,11.11
YoneYone,50.00%,11.11
SivirSivir,36.00%,11.11
AatroxAatrox,58.00%,11.11
MalphiteMalphite,50.00%,11.11
SionSion,50.00%,11.11
BardBard,50.00%,11.11
YuumiYuumi,43.00%,11.11
ApheliosAphelios,50.00%,11.11
SamiraSamira,50.00%,11.11
FiddlesticksFiddlesticks,50.00%,11.11
MorganaMorgana,50.00%,11.11
SejuaniSejuani,44.00%,11.11
TaricTaric,43.00%,11.11
AsheAshe,50.00%,11.11
OrnnOrnn,43.00%,11.11
KarthusKarthus,50.00%,11.11
KassadinKassadin,50.00%,11.11
YasuoYasuo,50.00%,11.11
Cho'GathCho'Gath,60.00%,11.11
JaxJax,50.00%,11.11
QiyanaQiyana,50.00%,11.11
CorkiCorki,50.00%,11.11
HecarimHecarim,60.00%,11.11
HeimerdingerHeimerdinger,50.00%,11.11
KayleKayle,50.00%,11.11
SorakaSoraka,50.00%,11.11
AhriAhri,50.00%,11.11
EliseElise,50.00%,11.11
EvelynnEvelynn,50.00%,11.11
ShenShen,50.00%,11.11
VayneVayne,50.00%,11.11
ZacZac,50.00%,11.11
TaliyahTaliyah,50.00%,11.11
CaitlynCaitlyn,50.00%,11.11
CassiopeiaCassiopeia,50.00%,11.11
DariusDarius,50.00%,11.11
FioraFiora,50.00%,11.11
PoppyPoppy,50.00%,11.11
TrundleTrundle,50.00%,11.11
UrgotUrgot,50.00%,11.11
ZedZed,50.00%,11.11
EkkoEkko,50.00%,11.11
DravenDraven,50.00%,11.11
Jarvan IVJarvan IV,50.00%,11.11
KatarinaKatarina,50.00%,11.11
Miss FortuneMiss Fortune,50.00%,11.11
NunuNunu,50.00%,11.11
RivenRiven,50.00%,11.11
XerathXerath,50.00%,11.11
ZiggsZiggs,50.00%,11.11
Rek'SaiRek'Sai,50.00%,11.11
KledKled,50.00%,11.11
NeekoNeeko,50.00%,11.11
AniviaAnivia,50.00%,11.11
GravesGraves,50.00%,11.11
LuxLux,50.00%,11.11
SkarnerSkarner,50.00%,11.11
ZileanZilean,50.00%,11.11
IvernIvern,50.00%,11.11
AmumuAmumu,50.00%,11.11
AnnieAnnie,50.00%,11.11
Kha'ZixKha'Zix,50.00%,11.11
MalzaharMalzahar,50.00%,11.11
MaokaiMaokai,50.00%,11.11
MordekaiserMordekaiser,50.00%,11.11
QuinnQuinn,50.00%,11.11
ShacoShaco,50.00%,11.11
TalonTalon,50.00%,11.11
TryndamereTryndamere,50.00%,11.11
VladimirVladimir,50.00%,11.11
WarwickWarwick,50.00%,11.11
Vel'KozVel'Koz,50.00%,11.11
KaynKayn,50.00%,11.11
PykePyke,50.00%,11.11
BlitzcrankBlitzcrank,50.00%,11.11
BrandBrand,50.00%,11.11
Dr. MundoDr. Mundo,50.00%,11.11
FizzFizz,50.00%,11.11
GarenGaren,50.00%,11.11
JannaJanna,50.00%,11.11
LissandraLissandra,50.00%,11.11
Master YiMaster Yi,50.00%,11.11
NamiNami,50.00%,11.11
NasusNasus,50.00%,11.11
PantheonPantheon,50.00%,11.11
RammusRammus,50.00%,11.11
RengarRengar,50.00%,11.11
ShyvanaShyvana,50.00%,11.11
SingedSinged,50.00%,11.11
SonaSona,50.00%,11.11
SwainSwain,50.00%,11.11
TeemoTeemo,50.00%,11.11
TwitchTwitch,50.00%,11.11
VeigarVeigar,50.00%,11.11
ViVi,50.00%,11.11
YorickYorick,50.00%,11.11
ZyraZyra,50.00%,11.11
IllaoiIllaoi,50.00%,11.11
Aurelion SolAurelion Sol,50.00%,11.11
AkshanAkshan,50.00%,11.11
VexVex,50.00%,11.11
ZeriZeri,50.00%,11.11
Renata GlascRenata Glasc,50.00%,11.11
Bel'VethBel'Veth,50.00%,11.11
NilahNilah,50.00%,11.11
K'SanteK'Sante,50.00%,11.11
AkaliAkali,50.00%,11.12
EzrealEzreal,54.00%,11.12
Xin ZhaoXin Zhao,57.00%,11.12
Lee SinLee Sin,60.00%,11.12
KarmaKarma,45.00%,11.12
GwenGwen,54.00%,11.12
NocturneNocturne,51.00%,11.12
RumbleRumble,50.00%,11.12
ThreshThresh,48.00%,11.12
RenektonRenekton,47.00%,11.12
SettSett,47.00%,11.12
ViegoViego,48.00%,11.12
VarusVarus,50.00%,11.12
LuluLulu,48.00%,11.12
NautilusNautilus,52.00%,11.12
LeonaLeona,49.00%,11.12
LucianLucian,45.00%,11.12
VolibearVolibear,41.00%,11.12
DianaDiana,52.00%,11.12
Kai'SaKai'Sa,44.00%,11.12
BraumBraum,53.00%,11.12
KalistaKalista,52.00%,11.12
SennaSenna,60.00%,11.12
TristanaTristana,42.00%,11.12
SylasSylas,48.00%,11.12
JayceJayce,58.00%,11.12
Tahm KenchTahm Kench,60.00%,11.12
LeBlancLeBlanc,54.00%,11.12
RakanRakan,48.00%,11.12
GnarGnar,39.00%,11.12
JinxJinx,47.00%,11.12
AlistarAlistar,54.00%,11.12
OriannaOrianna,41.00%,11.12
RyzeRyze,42.00%,11.12
Kog'MawKog'Maw,43.00%,11.12
WukongWukong,62.00%,11.12
GragasGragas,56.00%,11.12
NidaleeNidalee,37.00%,11.12
GalioGalio,44.00%,11.12
RellRell,49.00%,11.12
ViktorViktor,60.00%,11.12
CamilleCamille,45.00%,11.12
ApheliosAphelios,60.00%,11.12
ZoeZoe,47.00%,11.12
SeraphineSeraphine,48.00%,11.12
ZiggsZiggs,47.00%,11.12
HecarimHecarim,50.00%,11.12
UdyrUdyr,50.00%,11.12
AzirAzir,42.00%,11.12
Twisted FateTwisted Fate,41.00%,11.12
GangplankGangplank,52.00%,11.12
SyndraSyndra,43.00%,11.12
KindredKindred,63.00%,11.12
JhinJhin,42.00%,11.12
OlafOlaf,40.00%,11.12
MalphiteMalphite,50.00%,11.12
YoneYone,50.00%,11.12
IreliaIrelia,40.00%,11.12
XayahXayah,55.00%,11.12
SejuaniSejuani,38.00%,11.12
AatroxAatrox,50.00%,11.12
CorkiCorki,50.00%,11.12
DravenDraven,62.00%,11.12
FiddlesticksFiddlesticks,50.00%,11.12
YuumiYuumi,44.00%,11.12
SionSion,44.00%,11.12
TaricTaric,50.00%,11.12
AsheAshe,63.00%,11.12
OrnnOrnn,53.00%,11.12
SamiraSamira,54.00%,11.12
KarthusKarthus,57.00%,11.12
EvelynnEvelynn,50.00%,11.12
SivirSivir,50.00%,11.12
KennenKennen,60.00%,11.12
Kha'ZixKha'Zix,50.00%,11.12
TrundleTrundle,50.00%,11.12
UrgotUrgot,50.00%,11.12
ZacZac,50.00%,11.12
Dr. MundoDr. Mundo,50.00%,11.12
YasuoYasuo,57.00%,11.12
FioraFiora,50.00%,11.12
JaxJax,40.00%,11.12
BlitzcrankBlitzcrank,63.00%,11.12
HeimerdingerHeimerdinger,50.00%,11.12
ShenShen,50.00%,11.12
Rek'SaiRek'Sai,50.00%,11.12
AhriAhri,50.00%,11.12
KassadinKassadin,50.00%,11.12
LissandraLissandra,57.00%,11.12
BardBard,57.00%,11.12
QiyanaQiyana,50.00%,11.12
MorganaMorgana,60.00%,11.12
VayneVayne,43.00%,11.12
XerathXerath,50.00%,11.12
ZedZed,57.00%,11.12
PykePyke,50.00%,11.12
AniviaAnivia,50.00%,11.12
Cho'GathCho'Gath,50.00%,11.12
DariusDarius,50.00%,11.12
EliseElise,50.00%,11.12
Miss FortuneMiss Fortune,50.00%,11.12
TryndamereTryndamere,50.00%,11.12
ZileanZilean,50.00%,11.12
KayleKayle,50.00%,11.12
RivenRiven,50.00%,11.12
EkkoEkko,50.00%,11.12
KledKled,40.00%,11.12
IvernIvern,50.00%,11.12
CaitlynCaitlyn,50.00%,11.12
KatarinaKatarina,50.00%,11.12
MordekaiserMordekaiser,50.00%,11.12
ViVi,60.00%,11.12
VladimirVladimir,50.00%,11.12
TaliyahTaliyah,50.00%,11.12
LilliaLillia,50.00%,11.12
Jarvan IVJarvan IV,50.00%,11.12
PoppyPoppy,50.00%,11.12
TwitchTwitch,50.00%,11.12
CassiopeiaCassiopeia,50.00%,11.12
GravesGraves,50.00%,11.12
MaokaiMaokai,50.00%,11.12
NunuNunu,50.00%,11.12
PantheonPantheon,50.00%,11.12
SkarnerSkarner,50.00%,11.12
TalonTalon,50.00%,11.12
ShacoShaco,50.00%,11.12
SorakaSoraka,50.00%,11.12
SwainSwain,50.00%,11.12
VeigarVeigar,50.00%,11.12
AnnieAnnie,50.00%,11.12
BrandBrand,50.00%,11.12
GarenGaren,50.00%,11.12
LuxLux,50.00%,11.12
NasusNasus,50.00%,11.12
WarwickWarwick,50.00%,11.12
KaynKayn,50.00%,11.12
NeekoNeeko,50.00%,11.12
AmumuAmumu,50.00%,11.12
FizzFizz,50.00%,11.12
JannaJanna,50.00%,11.12
MalzaharMalzahar,50.00%,11.12
Master YiMaster Yi,50.00%,11.12
NamiNami,50.00%,11.12
QuinnQuinn,50.00%,11.12
RammusRammus,50.00%,11.12
RengarRengar,50.00%,11.12
ShyvanaShyvana,50.00%,11.12
SingedSinged,50.00%,11.12
SonaSona,50.00%,11.12
TeemoTeemo,50.00%,11.12
YorickYorick,50.00%,11.12
ZyraZyra,50.00%,11.12
Vel'KozVel'Koz,50.00%,11.12
IllaoiIllaoi,50.00%,11.12
Aurelion SolAurelion Sol,50.00%,11.12
AkshanAkshan,50.00%,11.12
VexVex,50.00%,11.12
ZeriZeri,50.00%,11.12
Renata GlascRenata Glasc,50.00%,11.12
Bel'VethBel'Veth,50.00%,11.12
NilahNilah,50.00%,11.12
K'SanteK'Sante,50.00%,11.12
Xin ZhaoXin Zhao,55.00%,11.13
NocturneNocturne,55.00%,11.13
GwenGwen,50.00%,11.13
ViegoViego,54.00%,11.13
AkaliAkali,56.00%,11.13
ThreshThresh,49.00%,11.13
Lee SinLee Sin,52.00%,11.13
VarusVarus,54.00%,11.13
RenektonRenekton,53.00%,11.13
NautilusNautilus,47.00%,11.13
DianaDiana,49.00%,11.13
LeBlancLeBlanc,46.00%,11.13
LeonaLeona,50.00%,11.13
SettSett,50.00%,11.13
EzrealEzreal,48.00%,11.13
KarmaKarma,43.00%,11.13
KalistaKalista,53.00%,11.13
LucianLucian,42.00%,11.13
ApheliosAphelios,54.00%,11.13
VolibearVolibear,42.00%,11.13
ZiggsZiggs,41.00%,11.13
LuluLulu,45.00%,11.13
BraumBraum,44.00%,11.13
SylasSylas,54.00%,11.13
JayceJayce,52.00%,11.13
TristanaTristana,55.00%,11.13
Kai'SaKai'Sa,46.00%,11.13
RyzeRyze,49.00%,11.13
CamilleCamille,51.00%,11.13
GnarGnar,45.00%,11.13
Dr. MundoDr. Mundo,43.00%,11.13
RakanRakan,63.00%,11.13
AlistarAlistar,55.00%,11.13
GalioGalio,49.00%,11.13
OriannaOrianna,51.00%,11.13
RumbleRumble,47.00%,11.13
OlafOlaf,52.00%,11.13
Kog'MawKog'Maw,50.00%,11.13
Twisted FateTwisted Fate,64.00%,11.13
ViktorViktor,51.00%,11.13
SennaSenna,52.00%,11.13
JinxJinx,45.00%,11.13
WukongWukong,55.00%,11.13
TrundleTrundle,50.00%,11.13
ZoeZoe,47.00%,11.13
DravenDraven,50.00%,11.13
SeraphineSeraphine,53.00%,11.13
SyndraSyndra,52.00%,11.13
AzirAzir,51.00%,11.13
LissandraLissandra,65.00%,11.13
KindredKindred,38.00%,11.13
GragasGragas,56.00%,11.13
NidaleeNidalee,53.00%,11.13
RellRell,48.00%,11.13
GangplankGangplank,44.00%,11.13
AsheAshe,50.00%,11.13
OrnnOrnn,57.00%,11.13
FiddlesticksFiddlesticks,50.00%,11.13
HecarimHecarim,50.00%,11.13
JaxJax,52.00%,11.13
XayahXayah,50.00%,11.13
AatroxAatrox,43.00%,11.13
SamiraSamira,50.00%,11.13
SejuaniSejuani,50.00%,11.13
CorkiCorki,63.00%,11.13
YasuoYasuo,50.00%,11.13
Rek'SaiRek'Sai,50.00%,11.13
JhinJhin,45.00%,11.13
IreliaIrelia,36.00%,11.13
TaricTaric,50.00%,11.13
YuumiYuumi,50.00%,11.13
FioraFiora,54.00%,11.13
KarthusKarthus,36.00%,11.13
MalphiteMalphite,50.00%,11.13
KennenKennen,50.00%,11.13
HeimerdingerHeimerdinger,50.00%,11.13
SivirSivir,60.00%,11.13
BlitzcrankBlitzcrank,63.00%,11.13
VayneVayne,58.00%,11.13
ZacZac,40.00%,11.13
KassadinKassadin,50.00%,11.13
Kha'ZixKha'Zix,38.00%,11.13
SionSion,43.00%,11.13
BardBard,50.00%,11.13
YoneYone,42.00%,11.13
CassiopeiaCassiopeia,50.00%,11.13
EvelynnEvelynn,50.00%,11.13
KayleKayle,40.00%,11.13
ShacoShaco,50.00%,11.13
VladimirVladimir,50.00%,11.13
GravesGraves,50.00%,11.13
KatarinaKatarina,50.00%,11.13
TryndamereTryndamere,50.00%,11.13
IvernIvern,50.00%,11.13
PykePyke,60.00%,11.13
DariusDarius,50.00%,11.13
PoppyPoppy,50.00%,11.13
ZileanZilean,40.00%,11.13
EkkoEkko,50.00%,11.13
KledKled,50.00%,11.13
EliseElise,50.00%,11.13
MorganaMorgana,50.00%,11.13
ShenShen,50.00%,11.13
XerathXerath,50.00%,11.13
ZedZed,50.00%,11.13
CaitlynCaitlyn,50.00%,11.13
UdyrUdyr,50.00%,11.13
TaliyahTaliyah,50.00%,11.13
NeekoNeeko,50.00%,11.13
AhriAhri,50.00%,11.13
Jarvan IVJarvan IV,50.00%,11.13
MalzaharMalzahar,50.00%,11.13
Miss FortuneMiss Fortune,50.00%,11.13
SwainSwain,50.00%,11.13
Tahm KenchTahm Kench,50.00%,11.13
KaynKayn,50.00%,11.13
LilliaLillia,50.00%,11.13
Cho'GathCho'Gath,50.00%,11.13
MaokaiMaokai,50.00%,11.13
MordekaiserMordekaiser,50.00%,11.13
PantheonPantheon,50.00%,11.13
RivenRiven,50.00%,11.13
SkarnerSkarner,50.00%,11.13
SorakaSoraka,50.00%,11.13
LuxLux,50.00%,11.13
NasusNasus,50.00%,11.13
UrgotUrgot,50.00%,11.13
ViVi,50.00%,11.13
QiyanaQiyana,50.00%,11.13
AniviaAnivia,50.00%,11.13
Aurelion SolAurelion Sol,50.00%,11.13
AmumuAmumu,50.00%,11.13
AnnieAnnie,50.00%,11.13
BrandBrand,50.00%,11.13
FizzFizz,50.00%,11.13
GarenGaren,50.00%,11.13
JannaJanna,50.00%,11.13
Master YiMaster Yi,50.00%,11.13
NamiNami,50.00%,11.13
NunuNunu,50.00%,11.13
QuinnQuinn,50.00%,11.13
RammusRammus,50.00%,11.13
RengarRengar,50.00%,11.13
ShyvanaShyvana,50.00%,11.13
SingedSinged,50.00%,11.13
SonaSona,50.00%,11.13
TalonTalon,50.00%,11.13
TeemoTeemo,50.00%,11.13
TwitchTwitch,50.00%,11.13
VeigarVeigar,50.00%,11.13
WarwickWarwick,50.00%,11.13
YorickYorick,50.00%,11.13
ZyraZyra,50.00%,11.13
Vel'KozVel'Koz,50.00%,11.13
IllaoiIllaoi,50.00%,11.13
AkshanAkshan,50.00%,11.13
VexVex,50.00%,11.13
ZeriZeri,50.00%,11.13
Renata GlascRenata Glasc,50.00%,11.13
Bel'VethBel'Veth,50.00%,11.13
NilahNilah,50.00%,11.13
K'SanteK'Sante,50.00%,11.13
ViegoViego,55.00%,11.14
Xin ZhaoXin Zhao,52.00%,11.14
GwenGwen,52.00%,11.14
ThreshThresh,48.00%,11.14
Lee SinLee Sin,50.00%,11.14
LeBlancLeBlanc,55.00%,11.14
RenektonRenekton,48.00%,11.14
ZiggsZiggs,48.00%,11.14
DianaDiana,55.00%,11.14
LeonaLeona,52.00%,11.14
VarusVarus,49.00%,11.14
IreliaIrelia,48.00%,11.14
ApheliosAphelios,52.00%,11.14
LucianLucian,44.00%,11.14
NautilusNautilus,44.00%,11.14
BraumBraum,52.00%,11.14
SettSett,46.00%,11.14
JayceJayce,55.00%,11.14
KalistaKalista,50.00%,11.14
CamilleCamille,58.00%,11.14
RyzeRyze,47.00%,11.14
SylasSylas,51.00%,11.14
VolibearVolibear,42.00%,11.14
EzrealEzreal,50.00%,11.14
TristanaTristana,50.00%,11.14
Dr. MundoDr. Mundo,44.00%,11.14
KarmaKarma,53.00%,11.14
OlafOlaf,50.00%,11.14
OriannaOrianna,51.00%,11.14
LuluLulu,46.00%,11.14
GnarGnar,56.00%,11.14
Tahm KenchTahm Kench,42.00%,11.14
AlistarAlistar,56.00%,11.14
RakanRakan,54.00%,11.14
TrundleTrundle,49.00%,11.14
AkaliAkali,62.00%,11.14
NocturneNocturne,48.00%,11.14
GalioGalio,53.00%,11.14
Kai'SaKai'Sa,55.00%,11.14
RumbleRumble,44.00%,11.14
ZoeZoe,37.00%,11.14
WukongWukong,50.00%,11.14
AsheAshe,41.00%,11.14
ViktorViktor,58.00%,11.14
Twisted FateTwisted Fate,50.00%,11.14
SyndraSyndra,46.00%,11.14
AzirAzir,39.00%,11.14
DravenDraven,55.00%,11.14
NidaleeNidalee,48.00%,11.14
GravesGraves,47.00%,11.14
GragasGragas,55.00%,11.14
LissandraLissandra,57.00%,11.14
SennaSenna,44.00%,11.14
JinxJinx,50.00%,11.14
YasuoYasuo,63.00%,11.14
GangplankGangplank,46.00%,11.14
OrnnOrnn,42.00%,11.14
SejuaniSejuani,41.00%,11.14
SeraphineSeraphine,48.00%,11.14
JaxJax,57.00%,11.14
LilliaLillia,36.00%,11.14
RellRell,50.00%,11.14
JhinJhin,56.00%,11.14
AatroxAatrox,44.00%,11.14
Kog'MawKog'Maw,50.00%,11.14
KindredKindred,55.00%,11.14
FioraFiora,50.00%,11.14
FiddlesticksFiddlesticks,57.00%,11.14
KennenKennen,50.00%,11.14
KarthusKarthus,50.00%,11.14
ZacZac,62.00%,11.14
MalphiteMalphite,63.00%,11.14
TaricTaric,46.00%,11.14
YoneYone,57.00%,11.14
SivirSivir,61.00%,11.14
YuumiYuumi,50.00%,11.14
SamiraSamira,44.00%,11.14
